covered,filled,won,day,size,entry,maker_L,pnl_maker,pnl_paper
True,True,0.0,2026-05-20,5.0,0.435,0.415,-0.415,-0.4526958
True,False,1.0,2026-05-20,3.14,0.405,0.395,,0.5776498
True,True,0.0,2026-05-20,1.65,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-05-20,5.0,0.405,0.355,,0.5776498
True,True,1.0,2026-05-20,4.39,0.475,0.465,0.5349999999999999,0.507045
True,False,1.0,2026-05-20,1.67,0.475,0.465,,0.507045
True,False,1.0,2026-05-20,2.04,0.505,0.495,,0.4770018
True,True,0.0,2026-05-20,5.0,0.425,0.415,-0.415,-0.44259499999999996
True,False,0.0,2026-05-20,2.95,0.415,0.405,,-0.43247979999999997
True,True,1.0,2026-05-20,1.11,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-05-20,2.28,0.525,0.515,0.485,0.457045
True,False,0.0,2026-05-20,5.0,0.275,0.265,,-0.28935500000000003
True,True,1.0,2026-05-20,1.12,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-05-20,1.53,0.475,0.46499999999999997,,0.507045
True,True,0.0,2026-05-20,2.95,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-05-20,5.0,0.405,0.355,,0.5776498
True,False,1.0,2026-05-20,1.0,0.525,0.515,,0.457045
True,False,0.0,2026-05-20,5.0,0.445,0.435,,-0.46278220000000003
True,False,1.0,2026-05-20,5.0,0.505,0.495,,0.4770018
True,True,1.0,2026-05-20,5.0,0.405,0.395,0.605,0.5776498
True,False,1.0,2026-05-20,2.6,0.515,0.485,,0.4670162
True,False,1.0,2026-05-20,5.0,0.455,0.445,,0.5271457999999999
True,True,1.0,2026-05-20,5.0,0.405,0.385,0.615,0.5776498
True,False,0.0,2026-05-20,5.0,0.465,0.455,,-0.4829118
True,False,0.0,2026-05-20,5.0,0.255,0.245,,-0.2686782
True,True,1.0,2026-05-20,4.72,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-05-20,3.43,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-05-20,4.22,0.475,0.465,,0.507045
True,True,1.0,2026-05-20,5.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-05-21,3.77,0.555,0.545,,0.4272178
True,True,1.0,2026-05-21,4.16,0.425,0.405,0.595,0.5574049999999999
True,True,1.0,2026-05-21,2.13,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-05-21,3.85,0.505,0.495,,0.4770018
True,False,1.0,2026-05-21,4.99,0.495,0.485,,0.4870018
True,False,1.0,2026-05-21,2.18,0.525,0.515,,0.457045
True,False,1.0,2026-05-21,5.0,0.465,0.415,,0.5170881999999999
True,False,1.0,2026-05-21,4.56,0.525,0.515,,0.457045
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-05-21,2.03,0.505,0.485,,0.4770018
True,False,0.0,2026-05-21,3.55,0.475,0.465,,-0.492955
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,False,0.0,2026-05-21,1.01,0.5650000000000001,0.505,,-0.5826958000000001
True,False,1.0,2026-05-21,2.72,0.525,0.505,,0.457045
True,False,1.0,2026-05-21,5.0,0.465,0.455,,0.5170881999999999
True,True,0.0,2026-05-21,4.19,0.435,0.405,-0.405,-0.4526958
True,True,1.0,2026-05-21,5.0,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-05-21,5.0,0.405,0.395,,0.5776498
True,False,1.0,2026-05-21,4.04,0.495,0.485,,0.4870018
True,True,1.0,2026-05-21,5.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,0.0,2026-05-21,3.83,0.465,0.455,-0.455,-0.4829118
True,True,1.0,2026-05-21,4.31,0.525,0.515,0.485,0.457045
True,False,1.0,2026-05-21,5.0,0.505,0.495,,0.4770018
True,False,1.0,2026-05-21,4.45,0.505,0.495,,0.4770018
True,False,1.0,2026-05-21,5.0,0.505,0.495,,0.4770018
True,True,1.0,2026-05-21,5.0,0.485,0.475,0.525,0.4970162
True,False,1.0,2026-05-21,5.0,0.515,0.505,,0.4670162
True,True,1.0,2026-05-21,5.0,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,1.0,2026-05-21,4.97,0.525,0.515,,0.457045
True,True,1.0,2026-05-21,4.67,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-05-21,5.0,0.445,0.415,,0.5372178
True,True,1.0,2026-05-21,3.33,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-05-21,1.0,0.515,0.505,0.495,0.4670162
True,False,0.0,2026-05-21,2.51,0.425,0.36499999999999994,,-0.44259499999999996
True,True,0.0,2026-05-21,4.88,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-05-21,4.84,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,1.0,2026-05-21,3.28,0.405,0.395,,0.5776498
True,False,1.0,2026-05-21,1.0,0.515,0.505,,0.4670162
True,False,1.0,2026-05-21,2.49,0.445,0.435,,0.5372178
True,False,1.0,2026-05-21,2.36,0.485,0.465,,0.4970162
True,True,1.0,2026-05-21,1.66,0.525,0.515,0.485,0.457045
True,False,1.0,2026-05-21,2.85,0.445,0.435,,0.5372178
True,True,0.0,2026-05-21,3.5,0.445,0.435,-0.435,-0.46278220000000003
True,False,0.0,2026-05-21,4.66,0.455,0.445,,-0.4728542
True,True,1.0,2026-05-21,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-05-21,2.12,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-05-21,2.68,0.495,0.485,,0.4870018
True,True,1.0,2026-05-21,1.83,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-05-21,5.0,0.265,0.235,,-0.2790238
True,True,1.0,2026-05-21,4.32,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-05-21,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-05-21,3.07,0.535,0.525,0.475,0.4470882
True,False,1.0,2026-05-21,1.97,0.535,0.525,,0.4470882
True,True,1.0,2026-05-21,5.0,0.445,0.435,0.565,0.5372178
True,True,1.0,2026-05-21,2.61,0.445,0.435,0.565,0.5372178
True,True,0.0,2026-05-21,2.2,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-05-21,3.06,0.505,0.485,-0.485,-0.5229982
True,True,0.0,2026-05-21,3.42,0.425,0.415,-0.415,-0.44259499999999996
True,False,1.0,2026-05-21,3.69,0.475,0.465,,0.507045
True,False,0.0,2026-05-21,1.0,0.525,0.495,,-0.5429550000000001
True,False,1.0,2026-05-21,4.08,0.475,0.465,,0.507045
True,False,1.0,2026-05-21,5.0,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-05-21,3.78,0.525,0.515,,0.457045
True,True,1.0,2026-05-21,3.14,0.505,0.495,0.505,0.4770018
True,False,0.0,2026-05-21,3.1,0.495,0.485,,-0.5129982
True,False,1.0,2026-05-21,3.22,0.515,0.505,,0.4670162
True,False,1.0,2026-05-21,4.86,0.515,0.505,,0.4670162
True,False,1.0,2026-05-21,4.12,0.405,0.395,,0.5776498
True,False,1.0,2026-05-21,5.0,0.475,0.465,,0.507045
True,True,1.0,2026-05-21,5.0,0.405,0.395,0.605,0.5776498
True,True,0.0,2026-05-21,1.97,0.495,0.475,-0.475,-0.5129982
True,False,1.0,2026-05-21,5.0,0.465,0.455,,0.5170881999999999
True,False,0.0,2026-05-21,5.0,0.425,0.405,,-0.44259499999999996
True,True,0.0,2026-05-21,4.81,0.475,0.465,-0.465,-0.492955
True,True,0.0,2026-05-21,2.45,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-05-21,2.88,0.475,0.445,,0.507045
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,False,0.0,2026-05-21,4.9,0.475,0.425,,-0.492955
True,True,0.0,2026-05-21,4.79,0.405,0.385,-0.385,-0.4223502
True,False,0.0,2026-05-21,5.0,0.435,0.40499999999999997,,-0.4526958
True,False,0.0,2026-05-21,1.11,0.515,0.505,,-0.5329838
True,False,1.0,2026-05-21,5.0,0.485,0.475,,0.4970162
True,False,0.0,2026-05-21,5.0,0.445,0.435,,-0.46278220000000003
True,False,1.0,2026-05-21,2.43,0.475,0.435,,0.507045
True,True,1.0,2026-05-21,5.0,0.475,0.465,0.5349999999999999,0.507045
True,False,1.0,2026-05-21,2.89,0.495,0.485,,0.4870018
True,False,1.0,2026-05-21,4.87,0.405,0.395,,0.5776498
True,False,1.0,2026-05-21,2.84,0.525,0.515,,0.457045
True,False,1.0,2026-05-21,4.38,0.455,0.445,,0.5271457999999999
True,True,0.0,2026-05-21,2.23,0.535,0.525,-0.525,-0.5529118000000001
True,True,0.0,2026-05-21,5.0,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-05-21,1.81,0.535,0.525,0.475,0.4470882
True,True,0.0,2026-05-21,2.61,0.5650000000000001,0.555,-0.555,-0.5826958000000001
True,False,0.0,2026-05-21,4.59,0.425,0.415,,-0.44259499999999996
True,False,0.0,2026-05-21,5.0,0.405,0.395,,-0.4223502
True,True,1.0,2026-05-21,1.41,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-05-21,5.0,0.475,0.455,,0.507045
True,False,1.0,2026-05-21,4.91,0.455,0.415,,0.5271457999999999
True,False,0.0,2026-05-21,5.0,0.20500000000000002,0.1850000000000001,,-0.21673420000000002
True,True,0.0,2026-05-21,2.81,0.535,0.525,-0.525,-0.5529118000000001
True,False,0.0,2026-05-21,5.0,0.415,0.40499999999999997,,-0.43247979999999997
True,True,1.0,2026-05-21,5.0,0.405,0.395,0.605,0.5776498
True,False,1.0,2026-05-21,4.36,0.495,0.485,,0.4870018
True,False,1.0,2026-05-21,5.0,0.415,0.37499999999999994,,0.5675201999999999
True,False,0.0,2026-05-21,1.37,0.515,0.505,,-0.5329838
True,True,1.0,2026-05-21,5.0,0.415,0.405,0.595,0.5675201999999999
True,True,0.0,2026-05-21,5.0,0.435,0.425,-0.425,-0.4526958
True,False,1.0,2026-05-21,3.88,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-05-21,2.11,0.555,0.545,,0.4272178
True,True,1.0,2026-05-21,3.39,0.475,0.455,0.5449999999999999,0.507045
True,True,1.0,2026-05-21,5.0,0.425,0.405,0.595,0.5574049999999999
True,False,1.0,2026-05-21,5.0,0.485,0.455,,0.4970162
True,False,1.0,2026-05-21,4.62,0.495,0.475,,0.4870018
True,True,1.0,2026-05-21,5.0,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,True,1.0,2026-05-21,5.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-05-21,5.0,0.405,0.385,,-0.4223502
True,False,1.0,2026-05-21,5.0,0.415,0.405,,0.5675201999999999
True,True,0.0,2026-05-21,5.0,0.385,0.375,-0.375,-0.4020478
True,False,1.0,2026-05-21,4.38,0.435,0.425,,0.5473041999999999
True,True,1.0,2026-05-21,5.0,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-05-21,5.0,0.495,0.485,0.515,0.4870018
True,False,0.0,2026-05-21,5.0,0.455,0.445,,-0.4728542
True,True,0.0,2026-05-21,5.0,0.435,0.425,-0.425,-0.4526958
True,True,1.0,2026-05-21,5.0,0.445,0.435,0.565,0.5372178
True,False,1.0,2026-05-21,5.0,0.405,0.315,,0.5776498
True,False,1.0,2026-05-21,3.93,0.455,0.445,,0.5271457999999999
True,False,0.0,2026-05-21,5.0,0.415,0.405,,-0.43247979999999997
True,False,0.0,2026-05-21,5.0,0.515,0.485,,-0.5329838
True,False,1.0,2026-05-21,5.0,0.435,0.415,,0.5473041999999999
True,False,1.0,2026-05-21,3.5,0.495,0.475,,0.4870018
True,True,1.0,2026-05-21,5.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-05-21,5.0,0.465,0.455,,-0.4829118
True,False,0.0,2026-05-21,3.14,0.555,0.525,,-0.5727822
True,False,0.0,2026-05-21,5.0,0.305,0.295,,-0.3202622
True,False,1.0,2026-05-21,5.0,0.355,0.345,,0.6285138
True,False,1.0,2026-05-21,3.42,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-05-21,5.0,0.495,0.475,,0.4870018
True,False,1.0,2026-05-21,5.0,0.485,0.475,,0.4970162
True,False,1.0,2026-05-21,1.26,0.545,0.535,,0.4371458
True,True,0.0,2026-05-21,5.0,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-05-21,5.0,0.455,0.425,,0.5271457999999999
True,True,0.0,2026-05-21,5.0,0.445,0.435,-0.435,-0.46278220000000003
True,True,0.0,2026-05-22,4.44,0.455,0.445,-0.445,-0.4728542
True,False,0.0,2026-05-22,4.24,0.535,0.525,,-0.5529118000000001
True,False,0.0,2026-05-22,5.0,0.445,0.435,,-0.46278220000000003
True,True,0.0,2026-05-22,3.13,0.475,0.44499999999999995,-0.44499999999999995,-0.492955
True,False,1.0,2026-05-22,5.0,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-05-22,5.0,0.405,0.385,,0.5776498
True,False,1.0,2026-05-22,3.35,0.505,0.495,,0.4770018
True,False,1.0,2026-05-22,5.0,0.475,0.465,,0.507045
True,False,0.0,2026-05-22,5.0,0.485,0.475,,-0.5029838
True,False,1.0,2026-05-22,5.0,0.425,0.415,,0.5574049999999999
True,False,1.0,2026-05-22,5.0,0.445,0.435,,0.5372178
True,False,0.0,2026-05-22,1.59,0.515,0.505,,-0.5329838
True,False,0.0,2026-05-22,5.0,0.405,0.355,,-0.4223502
True,False,1.0,2026-05-22,5.0,0.425,0.375,,0.5574049999999999
True,False,0.0,2026-05-22,5.0,0.445,0.415,,-0.46278220000000003
True,True,0.0,2026-05-22,3.06,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-05-22,5.0,0.405,0.395,,0.5776498
True,False,1.0,2026-05-22,5.0,0.465,0.455,,0.5170881999999999
True,False,0.0,2026-05-22,4.19,0.495,0.485,,-0.5129982
True,True,1.0,2026-05-22,5.0,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-05-22,5.0,0.445,0.405,0.595,0.5372178
True,False,1.0,2026-05-22,2.66,0.505,0.495,,0.4770018
True,False,1.0,2026-05-22,5.0,0.415,0.405,,0.5675201999999999
True,True,1.0,2026-05-22,5.0,0.415,0.385,0.615,0.5675201999999999
True,False,1.0,2026-05-22,4.07,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-05-22,5.0,0.435,0.385,,0.5473041999999999
True,True,1.0,2026-05-22,5.0,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-05-22,5.0,0.415,0.405,,0.5675201999999999
True,True,1.0,2026-05-22,5.0,0.525,0.515,0.485,0.457045
True,True,1.0,2026-05-22,2.26,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-05-22,5.0,0.485,0.38499999999999995,,0.4970162
True,False,1.0,2026-05-22,5.0,0.435,0.425,,0.5473041999999999
True,False,0.0,2026-05-22,5.0,0.215,0.205,,-0.2271518
True,True,1.0,2026-05-22,5.0,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-05-22,5.0,0.495,0.485,0.515,0.4870018
True,False,0.0,2026-05-22,5.0,0.305,0.295,,-0.3202622
True,True,0.0,2026-05-22,5.0,0.475,0.465,-0.465,-0.492955
True,True,0.0,2026-05-22,5.0,0.225,0.215,-0.215,-0.23755500000000002
True,False,0.0,2026-05-22,5.0,0.455,0.4250000000000001,,-0.4728542
True,True,1.0,2026-05-22,4.67,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-05-22,5.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-05-22,5.0,0.535,0.525,-0.525,-0.5529118000000001
True,False,1.0,2026-05-22,5.0,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-05-22,5.0,0.495,0.485,,0.4870018
True,False,0.0,2026-05-22,5.0,0.465,0.445,,-0.4829118
True,True,1.0,2026-05-22,5.0,0.425,0.355,0.645,0.5574049999999999
True,True,1.0,2026-05-22,5.0,0.435,0.425,0.575,0.5473041999999999
True,True,0.0,2026-05-22,5.0,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-05-22,5.0,0.425,0.375,-0.375,-0.44259499999999996
True,True,1.0,2026-05-22,5.0,0.435,0.425,0.575,0.5473041999999999
True,True,0.0,2026-05-22,5.0,0.475,0.465,-0.465,-0.492955
True,False,1.0,2026-05-22,3.37,0.495,0.485,,0.4870018
True,True,1.0,2026-05-22,5.0,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,0.0,2026-05-22,5.0,0.505,0.495,,-0.5229982
True,False,1.0,2026-05-22,5.0,0.455,0.395,,0.5271457999999999
True,False,1.0,2026-05-22,5.0,0.435,0.425,,0.5473041999999999
True,True,1.0,2026-05-22,5.0,0.475,0.46499999999999997,0.535,0.507045
True,True,1.0,2026-05-22,5.0,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-06-02,3.28,0.475,0.46499999999999997,,0.507045
True,True,1.0,2026-06-02,4.27,0.445,0.4350000000000001,0.565,0.5372178
True,False,1.0,2026-06-02,4.37,0.475,0.46499999999999997,,0.507045
True,False,0.0,2026-06-02,1.98,0.495,0.46499999999999997,,-0.5129982
True,False,1.0,2026-06-02,4.82,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-06-02,1.17,0.515,0.475,,0.4670162
True,True,1.0,2026-06-02,2.81,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-06-02,4.44,0.295,0.27499999999999997,0.7250000000000001,0.6900258
True,False,1.0,2026-06-02,3.6,0.385,0.355,,0.5979522
True,False,1.0,2026-06-02,5.0,0.375,0.365,,0.608125
True,True,1.0,2026-06-02,5.0,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-06-02,5.0,0.395,0.385,,0.5877938
True,False,1.0,2026-06-02,4.67,0.365,0.31500000000000006,,0.6183122
True,True,1.0,2026-06-02,2.16,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-02,5.0,0.405,0.395,0.605,0.5776498
True,False,0.0,2026-06-02,5.0,0.395,0.365,,-0.4122062
True,False,1.0,2026-06-02,4.38,0.495,0.46499999999999997,,0.4870018
True,False,1.0,2026-06-02,5.0,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-06-02,2.46,0.485,0.465,,0.4970162
True,True,1.0,2026-06-02,4.11,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-02,5.0,0.465,0.455,-0.455,-0.4829118
True,False,1.0,2026-06-02,2.64,0.495,0.475,,0.4870018
True,True,0.0,2026-06-02,3.59,0.445,0.4350000000000001,-0.4350000000000001,-0.46278220000000003
True,True,1.0,2026-06-02,5.0,0.415,0.40499999999999997,0.595,0.5675201999999999
True,False,1.0,2026-06-02,5.0,0.445,0.425,,0.5372178
True,False,0.0,2026-06-02,5.0,0.475,0.46499999999999997,,-0.492955
True,False,0.0,2026-06-02,5.0,0.475,0.46499999999999997,,-0.492955
True,True,0.0,2026-06-02,1.83,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-06-02,5.0,0.405,0.395,,0.5776498
True,False,0.0,2026-06-02,5.0,0.425,0.39499999999999996,,-0.44259499999999996
True,True,1.0,2026-06-02,5.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-02,2.76,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-02,3.86,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-02,4.4,0.405,0.375,-0.375,-0.4223502
True,False,0.0,2026-06-02,3.39,0.505,0.495,,-0.5229982
True,False,0.0,2026-06-02,4.22,0.395,0.365,,-0.4122062
True,True,0.0,2026-06-02,5.0,0.455,0.445,-0.445,-0.4728542
True,False,1.0,2026-06-02,5.0,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-06-02,1.58,0.495,0.485,,0.4870018
True,False,1.0,2026-06-02,3.8,0.425,0.415,,0.5574049999999999
True,False,1.0,2026-06-02,5.0,0.435,0.425,,0.5473041999999999
True,True,0.0,2026-06-02,2.1,0.5650000000000001,0.5150000000000001,-0.5150000000000001,-0.5826958000000001
True,False,1.0,2026-06-02,1.52,0.505,0.485,,0.4770018
True,False,0.0,2026-06-02,2.29,0.475,0.43500000000000005,,-0.492955
True,True,1.0,2026-06-02,2.72,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-02,2.57,0.505,0.495,0.505,0.4770018
True,False,0.0,2026-06-02,4.3,0.515,0.495,,-0.5329838
True,True,1.0,2026-06-02,3.33,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-06-02,5.0,0.445,0.395,,0.5372178
True,True,0.0,2026-06-02,1.0,0.535,0.505,-0.505,-0.5529118000000001
True,False,0.0,2026-06-02,4.05,0.455,0.445,,-0.4728542
True,False,0.0,2026-06-02,5.0,0.165,0.155,,-0.17491980000000001
True,False,1.0,2026-06-02,5.0,0.415,0.40499999999999997,,0.5675201999999999
True,True,0.0,2026-06-02,5.0,0.225,0.215,-0.215,-0.23755500000000002
True,False,0.0,2026-06-02,5.0,0.425,0.415,,-0.44259499999999996
True,False,1.0,2026-06-02,1.83,0.535,0.525,,0.4470882
True,False,1.0,2026-06-02,3.21,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-06-02,4.99,0.385,0.375,,0.5979522
True,True,1.0,2026-06-02,5.0,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-02,4.66,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-02,2.72,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-02,3.84,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,False,1.0,2026-06-02,2.94,0.455,0.4350000000000001,,0.5271457999999999
True,False,1.0,2026-06-02,3.79,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-06-02,1.23,0.525,0.515,,0.457045
True,False,1.0,2026-06-02,2.26,0.475,0.465,,0.507045
True,False,0.0,2026-06-02,5.0,0.415,0.405,,-0.43247979999999997
True,False,1.0,2026-06-03,5.0,0.405,0.375,,0.5776498
True,False,0.0,2026-06-03,4.81,0.435,0.425,,-0.4526958
True,False,0.0,2026-06-03,5.0,0.445,0.435,,-0.46278220000000003
True,False,0.0,2026-06-03,4.51,0.395,0.385,,-0.4122062
True,False,0.0,2026-06-03,3.97,0.475,0.455,,-0.492955
True,True,0.0,2026-06-03,2.62,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-06-03,3.96,0.425,0.415,,0.5574049999999999
True,True,0.0,2026-06-03,5.0,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-03,5.0,0.435,0.425,-0.425,-0.4526958
True,False,1.0,2026-06-03,5.0,0.435,0.40499999999999997,,0.5473041999999999
True,True,0.0,2026-06-03,4.3,0.405,0.395,-0.395,-0.4223502
True,False,1.0,2026-06-03,2.36,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-06-03,1.57,0.525,0.515,0.485,0.457045
True,False,0.0,2026-06-03,3.36,0.435,0.425,,-0.4526958
True,False,0.0,2026-06-03,4.65,0.445,0.435,,-0.46278220000000003
True,True,0.0,2026-06-03,3.28,0.435,0.425,-0.425,-0.4526958
True,False,0.0,2026-06-03,1.0,0.505,0.495,,-0.5229982
True,False,1.0,2026-06-03,1.48,0.505,0.495,,0.4770018
True,True,0.0,2026-06-03,2.4,0.355,0.33499999999999996,-0.33499999999999996,-0.3714862
True,False,0.0,2026-06-03,1.0,0.515,0.505,,-0.5329838
True,False,0.0,2026-06-03,1.0,0.535,0.525,,-0.5529118000000001
True,True,1.0,2026-06-03,4.19,0.445,0.435,0.565,0.5372178
True,False,0.0,2026-06-03,5.0,0.405,0.395,,-0.4223502
True,True,0.0,2026-06-03,4.7,0.435,0.425,-0.425,-0.4526958
True,True,0.0,2026-06-03,1.57,0.495,0.485,-0.485,-0.5129982
True,False,0.0,2026-06-03,3.23,0.355,0.32499999999999996,,-0.3714862
True,True,0.0,2026-06-03,1.81,0.535,0.525,-0.525,-0.5529118000000001
True,False,1.0,2026-06-03,1.0,0.515,0.46499999999999997,,0.4670162
True,False,0.0,2026-06-03,1.57,0.445,0.4350000000000001,,-0.46278220000000003
True,False,1.0,2026-06-03,1.0,0.485,0.45499999999999996,,0.4970162
True,False,1.0,2026-06-03,1.0,0.505,0.495,,0.4770018
True,False,0.0,2026-06-03,2.0,0.425,0.415,,-0.44259499999999996
True,True,1.0,2026-06-03,1.23,0.375,0.365,0.635,0.608125
True,False,1.0,2026-06-03,1.0,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-06-03,1.0,0.515,0.46499999999999997,,0.4670162
True,False,1.0,2026-06-03,3.12,0.455,0.445,,0.5271457999999999
True,False,0.0,2026-06-03,3.55,0.455,0.445,,-0.4728542
True,True,1.0,2026-06-03,1.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-03,5.0,0.405,0.375,-0.375,-0.4223502
True,True,1.0,2026-06-03,1.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-03,1.6,0.465,0.455,-0.455,-0.4829118
True,False,1.0,2026-06-03,1.81,0.495,0.485,,0.4870018
True,True,0.0,2026-06-03,1.41,0.515,0.505,-0.505,-0.5329838
True,False,0.0,2026-06-03,1.02,0.465,0.455,,-0.4829118
True,False,1.0,2026-06-03,5.0,0.295,0.26499999999999996,,0.6900258
True,False,0.0,2026-06-03,5.0,0.385,0.375,,-0.4020478
True,False,1.0,2026-06-03,1.58,0.475,0.445,,0.507045
True,False,1.0,2026-06-03,3.8,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-06-03,2.85,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-06-03,1.4,0.505,0.495,,0.4770018
True,False,0.0,2026-06-03,1.13,0.495,0.485,,-0.5129982
True,False,0.0,2026-06-03,5.0,0.405,0.395,,-0.4223502
True,False,1.0,2026-06-03,2.11,0.495,0.485,,0.4870018
True,False,1.0,2026-06-03,5.0,0.385,0.375,,0.5979522
True,True,0.0,2026-06-03,1.0,0.525,0.515,-0.515,-0.5429550000000001
True,False,1.0,2026-06-03,2.15,0.495,0.485,,0.4870018
True,False,0.0,2026-06-03,3.36,0.495,0.485,,-0.5129982
True,False,1.0,2026-06-03,2.2,0.515,0.505,,0.4670162
True,False,0.0,2026-06-03,2.28,0.505,0.495,,-0.5229982
True,False,1.0,2026-06-03,1.13,0.515,0.505,,0.4670162
True,False,1.0,2026-06-03,1.87,0.515,0.505,,0.4670162
True,False,0.0,2026-06-03,1.07,0.505,0.495,,-0.5229982
True,False,0.0,2026-06-03,2.0,0.485,0.475,,-0.5029838
True,True,1.0,2026-06-03,3.91,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-06-03,2.09,0.505,0.495,,0.4770018
True,False,0.0,2026-06-03,2.09,0.515,0.505,,-0.5329838
True,True,1.0,2026-06-03,2.47,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-03,5.0,0.415,0.39499999999999996,,0.5675201999999999
True,False,0.0,2026-06-03,5.0,0.455,0.445,,-0.4728542
True,False,0.0,2026-06-03,4.21,0.355,0.32499999999999996,,-0.3714862
True,False,0.0,2026-06-03,1.0,0.535,0.495,,-0.5529118000000001
True,False,1.0,2026-06-03,1.42,0.515,0.495,,0.4670162
True,False,1.0,2026-06-03,5.0,0.395,0.385,,0.5877938
True,False,1.0,2026-06-03,4.48,0.495,0.485,,0.4870018
True,False,1.0,2026-06-03,2.07,0.505,0.495,,0.4770018
True,False,1.0,2026-06-03,1.11,0.505,0.495,,0.4770018
